page_number,url,title,article
125,https://www.cars.com/articles/2011/04/recall-alert-12-million-2004-2006-ford-f-150s/,Recall Alert: 1.2 Million 2004-2006 Ford F-150s,"Under renewed pressure from the National Highway Traffic Safety Administration, Ford is expanding an earlier recall from February that now encompasses about 1.2 million pickups, according to the USA Today.
Ford is recalling certain 2004-06 F-150 pickup trucks over an issue with the driver-side airbag, which can deploy without warning. A NHTSA investigation says the airbag on the affected trucks can inadvertently deploy when a sharp edge on the airbag's horn mounting plate chafes the airbag wire, leading to an electrical short.
Ford resisted the recall, but after 238 complaints and 77 injuries ¨¹ including chipped and broken teeth, cuts, lacerations and minor burns ¨¹ the company caved in to demands for a formal recall. Typically, automakers voluntarily recall their vehicles.
NHTSA expanded the same investigation to 1.56 million Ford trucks after the agency received complaints of about 60 injuries from unexpected airbag deployments, USA Today reported.
Ford redesigned the airbag module/wiring in the 2007 model year to correct any potential deployment issues. For more info, owners can call Ford at 866-436-7332 or NHTSA's vehicle safety hotline at 888-327-4236.
"
125,https://www.cars.com/articles/2011/04/recall-alert-2004-07-kia-spectra/,Recall Alert: 2004-07 Kia Spectra,"Kia is recalling 58,322 Kia Spectra sedans from the 2004-07 model years because the straps that hold the fuel tank may corrode, according to the National Highway Traffic Safety Administration.  
The recall affects Spectra LD vehicles originally sold or currently registered in Connecticut, Delaware, Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, West Virginia, Wisconsin and the District of Columbia.  
In the affected vehicles, road salt may cause the fuel-tank straps to corrode. If one or both straps separate, the fuel tank may fall from the vehicle and hit the ground, causing a fuel leak.    
The recall is expected to begin in June. Dealers will replace the fuel-tank straps and attaching hardware with new zinc-coated parts at no charge. For more info, owners can call Kia at 800-333-4542 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.  
"
125,https://www.cars.com/articles/2011/05/recall-alert-2010-hyundai-tucson/,Recall Alert: 2010 Hyundai Tucson,"In the affected vehicles, the rear reflectors may not reflect enough light. This could make the rear of the vehicle difficult to see, increasing the risk of a crash. The vehicles in the recall were built between Feb. 27 and April 17, 2010; you can find the build date of your car by looking at a sticker on the driver-side doorjamb.
The recall is expected to begin next month. Dealers will replace the rear reflector assemblies at no charge. For more info, owners can call Hyundai at 800-633-5151 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
125,https://www.cars.com/articles/2011/05/recall-alert-2011-kia-sorento/,Recall Alert: 2011 Kia Sorento,"The affected vehicles are front-wheel-drive models equipped with a 2.4-liter engine and an automatic transmission. In these vehicles, the intermediate shaft may be misaligned with the right-side output gear. This could lead to a whirring or whining noise and excessive wear. Continuing to drive the vehicle in this condition could cause the loss of motive power (steering and braking systems are not affected) and increase the risk of a crash.
The vehicles in the recall were built from the start of production through May 22, 2010. You can check your vehicle¨¹s build date on a sticker located on the driver-side doorjamb.
Owners will be notified this week. Dealers will replace the right-side output gear and intermediate shaft for free. For more info, call Kia at 800-333-4542 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
125,https://www.cars.com/articles/2011/05/recall-alert-2010-hyundai-santa-fe/,Recall Alert: 2010 Hyundai Santa Fe,"The vehicles in the recall were built between Oct. 15, 2009 and March 5, 2010. You can check your vehicle¨¹s build date on a sticker located on the driver-side doorjamb.
Owners will be notified next month. Dealers will replace the right-side output gear and intermediate shaft for free. For more info, call Hyundai at 800-633-5151 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
125,https://www.cars.com/articles/2011/04/recall-alert-2011-toyota-tundra/,Recall Alert: 2011 Toyota Tundra,"In the affected vehicles, the drive shaft slip yoke may break due to improper casting. The slip yoke is integral to power delivery from the engine to the wheels.
This type of failure has been confirmed in one owner¨¹s vehicle, but no injuries or accidents have been associated with the condition, Toyota says.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2011-volkswagen-touareg-hybrid/,Recall Alert: 2011 Volkswagen Touareg Hybrid,"The labels on the affected vehicles display the incorrect tire pressure information ¨¹ it¨¹s 2 pounds per square inch too low for the front tires and 1 psi too low for the rear tires. The incorrect info could cause an owner to improperly follow vehicle loading specifications and increase the risk of a crash.
The recall will begin on or before April 29. Dealers will install a new sticker that displays the correct tire pressure information, free of charge. For more information, owners can call Volkswagen at 800-822-8987 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2010-jaguar-xf-and-xk/,Recall Alert: 2010 Jaguar XF and XK,"Jaguar dealers will replace the power-steering fluid pipes with parts that meet corrosion specifications. The recall will begin on or before April 11. To find out more information, call Jaguar at 800-452-4827 or NHTSA¨¹s hotline at 888-327-4236.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2008-2009-ford-f-series-super-duty-continental-tires/,Recall Alert: 2008-2009 Ford F-Series Super Duty Continental Tires,"Continental Tires says its recalling 390,657 tires, including 330,360 used on certain Ford F-250 and F-350 Super Duty pickup trucks from the 2008-09 model years, because of uneven wear, vibration and the possibility of separated belt edges that could lead to tread separation.
The remainder of the tires were sold as replacement tires.
Tire models included in the recall include:
All of the tires were manufactured between May 06, 2007 and Sept. 20, 2008.
Continental says the tires met all federal safety standards but ""did not meet Continental's performance expectations in the field."" The company noted that the belt-edge separation occurred under conditions of overloading or underinflation in high temperatures.
Continental said it will notify owners of the tires and make replacements available free of charge.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2007-08-hyundai-elantra-/,Recall Alert: 2007-08 Hyundai Elantra  ,"Models included in the recall were manufactured between July 14, 2006 and Aug. 29, 2007. You can find your car¨¹s assembly date on the label affixed to the driver-side doorjamb.
The recall will begin in April. Dealers will reprogram the control module involved in the recall free of charge. For more information, owners can call Hyundai at 800-633-5151 or NHTSA at 888-327-4236.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2011-honda-odyssey/,Recall Alert: 2011 Honda Odyssey,"The recall will begin on or before April 14. Dealers will replace the windshield wiper rods free of charge.
For more information, owners can call Honda at 800-999-1009 or NHTSA at 888-327-4236.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2011-volvo-s40/,Recall Alert: 2011 Volvo S40,"Volvo dealers will inspect for cracks in the engine compartment for free. If cracks are revealed, the vehicle will be replaced free of charge.
The recall is expected to begin April 15.. For more info, owners may call Volvo at 800-458-1552 or NHTSA¨¹s hotline at 888-327-4236.
Eligible U.S. Vehicles
"
126,https://www.cars.com/articles/2011/03/recall-alert-2011-honda-odyssey-1/,Recall Alert: 2011 Honda Odyssey,"Honda is recalling about 2,800 2011 Honda Odyssey minivans because of a defect with the power windows, according to the National Highway Traffic Safety Administration.
In the affected vehicles, the windows on the driver¨¹s and front passenger¨¹s sides may come off the track, causing them to become inoperative. The window may not be able to roll up or down, or it could drop into the front door. Because of the defect, the window could shatter into the passenger cabin, increasing the risk of injury.
The recall is expected to begin April 15. Dealers will replace the window glass at no charge. Owners can call Honda at 800-999-1009 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2011-toyota-fj-cruiser-2009-11-tundra/,"Recall Alert: 2011 Toyota FJ Cruiser, 2009-11 Tundra","In certain 2011 FJ Cruisers and 2009-11 Tundras sold with accessory light-truck tires, the tire pressure warning lamp may not illuminate if the pressure in any of the tires falls below the threshold for when the lamp should light up. Driving with underinflated tires increases the risk of tire failure and could lead to a crash.
The recall is expected to begin next month. Dealers will properly calibrate the tire pressure monitoring system at no charge. For more info, owners can call Gulf States Toyota at 800-444-1074 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
126,https://www.cars.com/articles/2011/03/recall-alert-2011-volkswagen-jetta/,Recall Alert: 2011 Volkswagen Jetta,"Models affected by the recall were built between March 2010 and March 2011. You can find the build date of your car by looking at a sticker on the driver¨¹s side doorjamb.
A timeline was not announced, but Volkswagen will contact owners via mail. Owners can call VW at 800-822-8987 or the National Highway Traffic Safety Administration at 888-327-4236.
"
126,https://www.cars.com/articles/2011/04/recall-alert-2002-04-mercedes-benz-m-class/,Recall Alert: Mercedes-Benz M-Class and M-Class AMG,"In certain vehicles, the cruise control cannot disengage by simply tapping the brake pedal ¨¹ a common way to disable the system. Drivers can still disengage the cruise control by braking longer or pushing the stalk toward the instrument panel.
If a driver panics and pumps the brakes instead of holding down steady force, the power brake vacuum can become consumed, making stopping the vehicle even harder. A failure or delay to disengage the cruise control can increase the likelihood of an accident.
The recall is expected to begin in September. Dealers will repair the cruise control system free of charge. For more information, owners can call Mercedes-Benz at 800-367-6372 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
127,https://www.cars.com/articles/2011/03/recall-alert-2010-ford-ranger/,Recall Alert: 2010 Ford Ranger,"Ford is recalling 23,688 Ford Ranger trucks from the 2010 model year because a protective cover on the fuel line may not be properly installed, according to the National Highway Traffic Safety Administration.
In the affected vehicles, which were built between Oct. 15, 2009 and May 19 2010, the edge of the throttle body shield may contact the fuel line, causing chafing that could lead to a fuel odor and a leak. If an ignition source is present when this happens, a fire may result. You can check your car¨¹s build date on the label attached to the driver¨¹s side doorjamb.
The recall is expected to begin Monday. Dealers will trim the throttle body shield away from the fuel line, check the fuel line for any signs of wear and replace it if necessary at no charge. Owners may call Ford at 866-436-7332 or NHTSA¨¹s hotline at 888-327-4236.
2010|Ford|Ranger
"
127,https://www.cars.com/articles/2011/03/recall-alert-2011-ford-f-series-edge-lincoln-mkx/,"Recall Alert: 2011 Ford F-Series, Edge, Lincoln MKX","Ford is recalling 8,022 vehicles from the 2011 model year because an electrical short may develop in the body control module and cause a fire, according to the National Highway Traffic Safety Administration.
The vehicles in the recall are the 2011 Ford Edge, F-150, F-250, F-350, F-450, F-50 and the Lincoln MKX. The vehicles were built from Oct. 25 to Nov. 20, 2010.
The affected vehicles were previously inspected using a diagnostic system to check whether the body control module needed to be replaced, based on the serial number. However, the system¨¹s custom software was not reading the correct set of characters and could not determine if a body control module needed replacing. An electrical short in the body control module could cause overheating and lead to a vehicle fire.
The recall is expected to begin Monday. Dealers will inspect the body control module and replace it if necessary at no charge. Owners can call Ford at 866-436-7332 or NHTSA¨¹s hotline at 888-327-4236.
2011|Ford|F150
2011|Ford|F250
2011|Ford|F350
2011|Ford|F450
2011|Ford|Edge
2011|Lincoln|MKX
"
127,https://www.cars.com/articles/2011/03/recall-alert-2006-2007-honda-civic-hybrid/,Recall Alert: 2006-2007 Honda Civic Hybrid,"Honda is recalling 36,656 Civic Hybrids from the 2006-07 model years due to a potentially faulty DC-to-DC converter. The recall will replace the unit in all recalled cars. The company says the converter may fail and lead to engine stalling or a malfunction of the headlights.
Honda is releasing details of the recall ahead of the National Highway Traffic Safety Administration, which will likely post recall information in the next few days.
Honda will notify affected owners beginning March 18. The automaker says owners should bring their cars into dealerships as soon as they receive notification.
Concerned owners can call Honda at 800-999-1009 and the NHTSA's hotline at 888-327-4236.
"
127,https://www.cars.com/articles/2011/03/recall-alert-248437-chrysler-vehicles/,"Recall Alert: 248,437 Chrysler Vehicles","Chrysler is recalling 248,437 Chrysler Town & Country and Dodge Grand Caravan minivans and Journey crossovers from the 2010 model year because of a problem with the ignition system, according to the National Highway Traffic Safety Administration.
The recalled vehicles could experience inadvertent ignition key displacement from the Run to Accessory positions while driving, causing the engine to shut off. This could increase the risk of a crash.
The recall affects vehicles built between Aug. 3, 2009, and June 17, 2010. You can check your car's build date on a sticker affixed to the driver-side doorjamb.
The recall is expected to being in April. Dealers will replace the faulty modules free of charge. For more info, owners can call Chrysler at 800-853-1403 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
2010|Dodge|Grand Caravan
2010|Chrysler|Town & Country
"
127,https://www.cars.com/articles/2011/03/recall-alert-2009-2010-mazda6/,Recall Alert: 2009-2010 Mazda6,"We generally don't expound on recall announcements because of the seriousness they entail. But Mazda is recalling 52,000 Mazda6 sedans due to a certain type of spider. Yes, spider.
The official recall notice with the National Highway Traffic Safety Administration doesn't specify the type of spider, but it says the spider may weave a web in a vent line that could lead to increased pressure in the evaporative canister. That could lead to a crack in the fuel tank, leading to fuel leaking and potential for fire.
The recall only affects vehicles from the 2009-10 model years and built between April 8, 2008 and Feb. 8, 2010. You can check your car's build date on a sticker affixed to the driver-side doorjamb.
The recall will begin on or before March 25. Dealers will inspect the canister vent line and clean it before installing a spring that should prevent a spider from entering the line in the future.
Concerned owners can call Mazda at 800-222-5500 or the NHTSA's hotline at 888-327-4236.
"
127,https://www.cars.com/articles/2011/03/recall-alert-2010-11-jeep-wrangler/,Recall Alert: 2010-11 Jeep Wrangler,"Chrysler is recalling 20,459 Jeep Wranglers from the 2010 and 2011 model years because the torque in the fasteners for the front and rear axle attachments may degrade, according to the National Highway Traffic Safety Administration.
In the affected vehicles, the improperly torqued fasteners could lead to noise or difficulty in steering and handling, increasing the risk of a crash. The Wranglers in the recall were built between July 12 and Sept. 10, 2010. You can check your car's build date on a sticker affixed to your driver-side doorjamb.
The recall is expected to begin this month. Dealers will inspect the fasteners and restore their torque values at no charge. Owners can call Chrysler at 800-853-1403 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
127,https://www.cars.com/articles/2011/03/recall-alert-2011-buick-lacrosse-cadillac-srx/,"Recall Alert: 2011 Buick Lacrosse, Cadillac SRX","In the affected vehicles, software in the electronic climate control unit may disable the ability to adjust the heating, ventilation or air conditioning. If the condition affects the defrost system when it is required, it may decrease the driver¨¹s visibility and increase the likelihood of a crash.
The recall is expected to begin this month. Dealers will reprogram the software in the climate control system to correct the problem. Owners can call GM at 866-608-8080 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
127,https://www.cars.com/articles/2011/03/recall-alert-2010-volkswagen-routan/,Recall Alert: 2010 Volkswagen Routan,"The recalled vehicles could experience inadvertent ignition key displacement from the Run to Accessory positions while driving, causing the engine to shut off. This could increase the risk of a crash.
The recall is expected to being in April. Dealers will replace the faulty modules free of charge. For more info, owners can call Volkswagen at 800-822-8987 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
127,https://www.cars.com/articles/2011/03/recall-alert-2006-2008-kia-optima-/,Recall Alert: 2006-2008 Kia Optima ,"There¨¹s a possibility that the shift cable may have been installed incorrectly on some Optimas, causing tension on the cable. Under this condition, it¨¹s possible for the cable to detach from the shifter assembly, thus preventing the vehicle from being shifted. If the vehicle¨¹s parking brake is not engaged, there is a possibility for the vehicle to roll away, possibly causing an accident.
The recall is expected to begin this month. Dealers will inspect the cable and reinstall it if necessary, free of charge. Owners can call Kia at 800-333-4542 or NHTSA¨¹s vehicle safety hotline at 888-327-4236 for more information.
"
127,https://www.cars.com/articles/2011/03/recall-alert-2011-honda-civic/,Recall Alert: 2011 Honda Civic,"On the affected cars, the fuel pump module¨¹s roll over valve was improperly assembled. The ROV may break or crack, resulting in an increased chance of fuel leakage during a rollover. If a rollover occurs, the fuel could leak, potentially causing a car fire.
Honda dealers will inspect the fuel pump module and, if necessary, replace the module free of charge. The recall is expected to begin by April 11. For more information, owners may call Honda at 800-999-1009 or NHTSA¨¹s hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/01/recall-alert-1999-2003-ford-windstar/,Recall Alert: 1999-2003 Ford Windstar,"


Ford is recalling 425,288 Windstar minivans from the 1999-2003 model years because corroded parts could lead to reduced steering control, according to the National Highway Traffic Safety Administration. The affected vehicles were originally sold or currently registered in the following states: Connecticut, Delaware, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Utah, Vermont, West Virginia, Wisconsin and the District of Columbia. A separation of the front lower control arm rear attaching bracket could cause the lower control arm to separate from the vehicle¨¹s subframe, resulting in reduced steering control and increasing the risk of a crash. Dealers will inspect the brackets and the subframe and make necessary repairs at no charge. The recall is expected to begin Feb. 14. Owners can call Ford at 866-436-7332 or NHTSA¨¹s safety hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/01/recall-alert-2010-new-beetle/,Recall Alert: 2010 New Beetle,"

 Volkswagen is recalling 27 New Beetles from the 2010 model year because they do not comply with federal standards for crash protection, according to the National Highway Traffic Safety Administration. The affected vehicles, which do not meet barrier test requirements that took effect Sept. 1, were built between Sept. 1 and Sept. 22, 2010. You can check your vehicle¨¹s build date on a sticker on the driver-side doorjamb.  Volkswagen will offer to replace affected owners¨¹ vehicles with comparable vehicles that were built before Sept. 1 and thus meet federal standards before the new standards took effect. The recall is expected to begin Tuesday. For more info, owners can call Volkswagen at 800-822-8987 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/02/recall-alert-2009-2010-ford-f-150/,Recall Alert: 2009-2010 Ford F-150,"


Ford is recalling 280,946 Ford F-150s from the 2009 and 2010 model years due to a faulty door handle housing, according to the National Highway Traffic Safety Administration.In a crash, this defect could cause the door to open. Vehicles included in the recall were manufactured from Jan. 18, 2008, through Nov. 30, 2009. Owners will be notified Feb. 14. The recall will be issued in two phases. First, owners will be instructed to take their F-150s to a dealer for an inspection. If the vehicle fails the inspection, the owner will be asked to return once parts are available to have the defect addressed. There are two possible fixes, one that includes an additional spring embossment and another that replaces the interior door handle module.Owners can contact Ford at 866-436-7332 or NHTSA's vehicle safety hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/02/recall-alert-suzuki-grand-vitara-sx4/,"Recall Alert: Suzuki Grand Vitara, SX4","Suzuki is recalling 32,291 Grand Vitara SUVs and SX4 vehicles over an improperly manufactured drive belt component that can break and cause the drive belt to slip or come off, according to the National Highway Traffic Safety Administration.
The recall affects all 2009-10 four-cylinder Vitaras, 2011 Vitaras built before Oct. 17, 2010, all 2010 SX4s and 2011 SX4s built before Oct. 14, 2010.
In these vehicles, an internal spring in the tension adjuster pulley for the drive belt ¨¹ which operates the alternator, water pump, air-conditioner compressor and power steering pump ¨¹ can break from repeated stress. If the spring breaks, the drive belt could slip or come off, causing the engine to stall or causing the driver to use more steering effort. Affected drivers may also notice a squeaking noise, a rise in coolant temperature or the charging light may turn on.
The recall is expected to begin Feb. 16. Dealers will replace the tension adjuster pulley with an improved part for free. Owners can call Suzuki at 877-697-8985 or call NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/02/recall-alert-2011-ford-explorer/,Recall Alert: 2011 Ford Explorer,"Ford is voluntarily recalling 1,658 2011 Explorers over the manual recliner mechanism in the second-row seat, according to the National Highway Traffic Safety Administration.
In the affected vehicles, the recliner mechanism in the 60/40-split bench seat may have components that make seat noncompliant with federal safety standards. As a result, the seats may not provide proper strength, increasing the risk of injury. The vehicles involved in the recall were built between July 15 and Dec. 13, 2010. You can check your vehicle¨¹s build date on a sticker located on the driver-side doorjamb.
The recall is expected to begin Feb. 14, and dealers will replace the seats at no charge. Owners may call Ford at 866-436-7332 or NHTSA¨¹s vehicle safety hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/02/recall-alert-2009-2010-honda-fit/,Recall Alert: 2009-2010 Honda Fit,"Honda said it is recalling 97,201 2009-2010 Honda Fits due to a problem with the engine that could lead to engine damage or stalling.
Honda has identified a problem with the motion springs, a component in the engine¨¹s valvetrain, which can bend or break over time. If this happens, you will hear an abnormal noise coming from the engine, which could eventually stall or become damaged.
Honda says no crashes or injures have occurred because of the defect. Starting in early March, Honda will begin notifying affected customers and will encourage them to bring their vehicles in for service.
"
128,https://www.cars.com/articles/2011/02/recall-alert-2009-10-cadillac-cts/,Recall Alert: 2009-10 Cadillac CTS,"General Motors is recalling 11,147 Cadillac CTS vehicles from the 2009-10 model years because a nut in the suspension could loosen and cause the rear wheel to turn, according to the National Highway Traffic Safety Administration.
In the affected vehicles, a wax coating on the rear suspension toe link jam nuts could cause the nut to loosen. If the nut loosens sufficiently, the toe link could separate, and the rear wheel could turn inboard or outboard, causing sudden changes with the car¨¹s handling and increasing the risk of a crash. If a nut becomes loose, drivers may hear a metallic clanking noise from the rear of the vehicle.
Dealers will clean the wax residue from the rear suspension toe link and install two new jam nuts. If necessary, the toe link will be replaced. Both repairs will come at no charge. For more info, owners can call Cadillac at 866-982-2339 or NHTSA¨¹s hotline at 888-327-4236.
"
128,https://www.cars.com/articles/2011/02/recall-alert-135000-2005-06-ford-f-150s/,"Recall Alert: 135,000 2005-06 Ford F-150s","Ford is recalling 135,000 2005-06 F-150 pickup trucks over an issue with the driver-side airbag system, which can deploy without warning, according to PickupTrucks.com.
A National Highway Traffic Safety Administration investigation says the airbag on the affected trucks can inadvertently deploy when a sharp edge on the airbag's horn mounting plate chafes the airbag wire, which can lead to an electrical short.
NHTSA is still investigating whether more Ford F-150s should be included in the recall. Ford redesigned the airbag module/wiring in the 2007 model year to correct any potential deployment issues. We'll keep you posted as to a start date for the recall and what repairs will be made. For more info, owners can call Ford at 866-436-7332 or NHTSA's hot line at 888-327-4236.
"
128,https://www.cars.com/articles/2011/02/toyota-recalling-2-million-more-cars-for-pedal-issues/,Toyota Recalls 2 Million More Cars for Pedal Issues,"
Some of the fixes for that recall included a reinforced shim and reshaping the gas pedal. However, Toyota has not said how it will remedy the issue for the new models and will send out a preliminary notice ¨¹in the near future¨¹ to owners. The affected vehicles include: 

New recalls include one that will replace the floormat and retention clips in Lexus RX and Toyota Highlander SUVs. If the clips aren¨¹t installed properly, the mat can slide under the accelerator pedal and interfere in operation.  Again, Toyota doesn¨¹t have a timeframe on the fix other than ¨¹in the near future.¨¹ The models include:
The 2006-07 Lexus GS 300 and GS 350 with all-wheel drive feature a floormat with a plastic pad on it. If this mat is replaced incorrectly the padding could get stuck under the accelerator pedal. Toyota is going to modify the shape of this pad in the recall and will notify owners in early March.
If you¨¹re concerned that your car has immediate issues, contact Toyota at www.toyota.com/recall or www.lexus.com/recall or Toyota customer service at 800-331-4331 or Lexus customer service at 800-255-3987.
"
128,https://www.cars.com/articles/2011/02/recall-alert-794247-cosco-maxi-cosi-and-safety-1st-child-safety-seats/,"Recall Alert: 794,247 Cosco, Maxi-Cosi, Safety 1st Child-Safety Seats","

Car-seat manufacturer Dorel Juvenile Groups is recalling nearly 800,000 child-safety seats because the harness adjustment strap may loosen during use, according to the National Highway Traffic Safety Administration. The recalled car seats were manufactured between May 1, 2008, and April 30, 2009. These include Safety 1st Alpha Omega, Alpha Omega Elite, Enspira, Prospect, Vantage and OnBoard; Maxi-Cosi Priori and Mico; Eddie Bauer Prospect; and Cosco Prospect. The car seat model numbers are: 22077, 22078, 22148, 22149, 22150, 22152, 22154, 22155, 22158, 22159, 22172, 22177, 22178, 22185, 22188, 22195, 22356, 22371, 22372, 22412, 22452, 22453, 22456, 22458, 22459, 22462, 22465, 22469, 22476, 22486, 22546, 22547, 22553, 22554, 22561, 22564, 22567, 22574, 22580, 22657, 22740, 22741, 22755, 22758, 22759, 22790, 22799, 22880, 22560, 22346, 17439, 22449, 22475 and IC072.The harness locking and release button doesnüt always return to its locked position. This can allow the harness adjustment strap to slip back through the adjuster as a child moves around in a car seat, resulting in a loose harness that wonüt adequately protect the child in a collision. Those with affected car seats that have been registered with Dorel will receive a free kit to fix the button. Non-registered owners can contact Dorel at 866-623-3139 or via email at HarnessAdjustment@DJGUSA.com to receive their free kit. When contacting Dorel, consumers need to have the car seatüs entire model number, whichich can be found on the child restraint.
"
129,https://www.cars.com/articles/2010/12/recall-alert-2011-dodge-ram-1500/,Recall Alert: 2011 Dodge Ram 1500,"On some models built between September 2009 and December 2010, not enough lubricant was placed in the rear axle bearing. As a result, the bearing could seize, increasing the risk of an accident.
The bearing failure typically occurred within the first 500 miles, preceded by a groan or grinding noise, according to some reports.
Chrysler will notify affected owners in February. Dealerships will add 20 ounces of fluid to the rear axle bearing.
For more info, owners can contact Chrysler at 800-853-1403 or NHTSA¨¹s hot line at 888-327-4236.
2011|Dodge|Ram 1500
"
129,https://www.cars.com/articles/2010/12/recall-alert-2005-2007-cadillac-cts/,Recall Alert: 2005-2007 Cadillac CTS,"On the affected cars, there¨¹s a condition that can cause repeated flexing of the Passenger Sensing System mat, which detects whether a passenger is of compliant weight for an airbag deployment. Over time, the flexing may cause the connection to the PSS mat to break. If this happens, the passenger side airbag will become disabled, reducing passive protection.
Cadillac does not have an official start date for the recall, but when it does, affected owners will be notified to bring in their vehicles. Cadillac dealers will replace the Passenger Sensing System free of charge. For more information, owners may contact Cadillac at 866-982-2339 or NHTSA¨¹s hot line at 888-327-4236.
"
129,https://www.cars.com/articles/2010/12/recall-alert-2011-chevy-silverado-avalanche-gmc-sierra-cadillac-escalade/,"Recall Alert: 2011 Chevy Silverado, Avalanche, GMC Sierra, Cadillac Escalade","In some vehicles, the rear axle cross pin was not manufactured correctly. As a result, the pin could fracture and become displaced within the rear axle, which could cause the axle to lock up.
This condition could make maintaining direction control difficult, increasing the likelihood of an accident without prior warning.
GM is expected to begin the recall in January. Dealerships will install a new rear axle cross pin free of charge on affected vehicles.
For more information, owners can contact Cadillac at 866-982-2339, Chevrolet at 800-630-2438, GMC at 866-996-9463 or NHTSA's safety hot line at 888-327-4236.
"
129,https://www.cars.com/articles/2010/12/recall-alert-2011-ford-f-series-edge-lincoln-mkx/,"Recall Alert: 2011 Ford F-Series, Edge, Lincoln MKX","The recall affects 2011 F-150 pickups built between Nov. 3 and Nov. 20; 2011 F-250, F-350, F-450 and F-550 pickups built between Oct. 28 and Nov. 19; and 2011 Edge and MKX crossovers built between Oct. 25 and Nov. 3. You can check your car¨¹s manufacture date on the sticker inside the driver-side doorjamb.
In the affected vehicles, an electrical short may develop in the body control module and cause a fire.
Ford will start notifying owners Jan. 10. Dealers will replace the body control module if necessary for free. For more info, owners can call Ford at 866-436-7332 or NHTSA¨¹s hot line at 888-327-4236.
"
129,https://www.cars.com/articles/2010/12/should-gm-have-recalled-the-saturn-ion-over-steering-issues/,Should GM Have Recalled the Saturn Ion Over Steering Issues?,"In the affected vehicles, the electric power assist could fail, increasing the risk of a crash, according to NHTSA. The Ion wasn¨¹t part of the recall, but after 638 complaints and 1,444 warranty claims of electric power-steering loss, the agency is rethinking a potential recall for all 384,000 2004-07 Ions.
General Motors rebukes the need for a recall. According to the automaker, a power-steering failure shouldn¨¹t increase the risk of accident; the car should still be controllable despite the increased steering effort. GM also says the Ion failure rate has been much lower than that of the recalled Cobalts and G5s, and if the Ion experiences power-steering failure, the system will be repaired free-of-charge if the vehicle is under warranty. In April, the automaker made NHTSA aware of the Saturn Ion issue, which was one month after the Cobalt and G5 recall.
Eleven crashes and three injuries have been tied to the power-steering failures, according to NHTSA. The agency will continue to closely monitor the situation. According to the New York Times, the level of complaints and accidents may now warrant potential recall action.
"
129,https://www.cars.com/articles/2011/01/recall-alert-2010-honda-accord-cr-v/,"Updated: Recall Alert: 2010 Honda Accord, CR-V","
	The wiring harness coupler may have been damaged during assembly in the above models, which could lead to engine stalling.

	No injuries or accidents have been reported, but Honda encourages owners to take their vehicles in for inspection if they receive notification in February. Honda will replace the wire harness coupler free of charge.
"
129,https://www.cars.com/articles/2011/01/recall-alert-26751-gm-trucks-suvs/,"Recall Alert: 26,751 GM Trucks, SUVS","Affected models include the 2011 Cadillac Escalade, Escalade ESV and Escalade EXT; Chevrolet Avalanche, Colorado, Silverado, Suburban and Tahoe; and GMC Canyon, Sierra, Yukon and Yukon XL. While the initial recall affected only 1,262 vehicles (and all the vehicles were trucks), now 26,751 vehicles (including SUVs) are affected.
In the affected vehicles, the rear axle cross pin was not manufactured correctly. As a result, the pin could fracture and become displaced within the rear axle, causing the axle to lock up. This condition could make maintaining direction control difficult, increasing the likelihood of an accident without prior warning.
"
